# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
1.807823,0.013544,-0.022913,-0.018175,0.091194,-0.038601,-0.084763,7.644810,21.213370,165.261371,5.183566,18.219972,380.267288,0.997121,-0.066580,0.032951,0.015187
1.811734,0.013802,-0.022896,-0.018498,0.040472,0.047425,-0.079797,7.653813,21.232386,165.361960,5.213486,18.302983,380.913894,0.997125,-0.066554,0.032904,0.015153
1.818437,0.013786,-0.022099,-0.019012,-0.044974,0.189589,-0.072248,7.667984,21.263017,165.522081,5.264835,18.445402,382.022811,0.997131,-0.066508,0.032825,0.015094
1.825000,0.013226,-0.020423,-0.019465,-0.124744,0.318961,-0.066113,7.680345,21.290627,165.663901,5.315202,18.585043,383.109610,0.997138,-0.066465,0.032752,0.015034
1.831563,0.012161,-0.017939,-0.019902,-0.198475,0.435166,-0.068551,7.691231,21.315852,165.790557,5.365645,18.724858,384.197290,0.997143,-0.066424,0.032685,0.014973
1.838126,0.010637,-0.014743,-0.020325,-0.264232,0.535273,-0.062275,7.700688,21.338705,165.901926,5.416154,18.864831,385.285752,0.997149,-0.066388,0.032628,0.014909
1.844689,0.008713,-0.010951,-0.020720,-0.320380,0.616913,-0.056461,7.708791,21.359237,165.998105,5.466722,19.004947,386.374896,0.997153,-0.066358,0.032582,0.014844
1.850000,0.006908,-0.007532,-0.021010,-0.357846,0.668199,-0.052396,7.714414,21.374193,166.064908,5.507677,19.118424,387.256678,0.997156,-0.066339,0.032554,0.014790
1.855311,0.004925,-0.003878,-0.021284,-0.387628,0.705601,-0.051517,7.719247,21.387696,166.121864,5.548661,19.231976,388.138788,0.997159,-0.066325,0.032535,0.014734
1.860622,0.002805,-0.000062,-0.021546,-0.409374,0.728784,-0.047709,7.723336,21.399772,166.168964,5.589668,19.345597,389.021174,0.997160,-0.066316,0.032526,0.014677
1.865933,0.000591,0.003839,-0.021791,-0.422858,0.737670,-0.044119,7.726723,21.410447,166.206203,5.630696,19.459278,389.903784,0.997161,-0.066314,0.032527,0.014620
1.871244,-0.001672,0.007749,-0.022017,-0.428054,0.732466,-0.040821,7.729455,21.419749,166.233584,5.671739,19.573012,390.786566,0.997161,-0.066317,0.032539,0.014561
1.875000,-0.003279,0.010480,-0.022167,-0.426790,0.720556,-0.038667,7.731016,21.425516,166.247000,5.700777,19.653484,391.411032,0.997161,-0.066324,0.032553,0.014518
1.878756,-0.004874,0.013154,-0.022307,-0.421531,0.702091,-0.036106,7.732285,21.430621,166.255490,5.729820,19.733977,392.035538,0.997161,-0.066333,0.032572,0.014475
1.882513,-0.006441,0.015747,-0.022439,-0.412390,0.677334,-0.034178,7.733277,21.435073,166.259053,5.758868,19.814487,392.660068,0.997160,-0.066345,0.032597,0.014432
1.886269,-0.007968,0.018236,-0.022564,-0.399558,0.646724,-0.032331,7.734006,21.438882,166.257692,5.787918,19.895013,393.284601,0.997158,-0.066361,0.032625,0.014388
1.890026,-0.009439,0.020599,-0.022682,-0.383217,0.610631,-0.030535,7.734484,21.442056,166.251409,5.816971,19.975552,393.909121,0.997157,-0.066379,0.032659,0.014344
1.900000,-0.012987,0.026123,-0.022964,-0.324519,0.491617,-0.025923,7.734608,21.447437,166.210648,5.894120,20.189455,395.567208,0.997151,-0.066440,0.032767,0.014224
1.901844,-0.013573,0.027006,-0.023006,-0.311533,0.466508,-0.020246,7.734473,21.447984,166.199502,5.908382,20.229003,395.873678,0.997149,-0.066453,0.032790,0.014202
1.903688,-0.014135,0.027843,-0.023044,-0.297963,0.440580,-0.019750,7.734311,21.448435,166.187537,5.922644,20.268552,396.180127,0.997148,-0.066467,0.032813,0.014180
1.905532,-0.014672,0.028631,-0.023080,-0.283856,0.413925,-0.019299,7.734127,21.448797,166.174805,5.936905,20.308101,396.486553,0.997147,-0.066482,0.032838,0.014157
1.907376,-0.015182,0.029369,-0.023115,-0.269244,0.386595,-0.018853,7.733920,21.449072,166.161313,5.951166,20.347652,396.792955,0.997145,-0.066496,0.032863,0.014135
1.911064,-0.016118,0.030690,-0.023182,-0.238696,0.330258,-0.017956,7.733444,21.449360,166.132017,5.979687,20.426753,397.405679,0.997142,-0.066527,0.032915,0.014089
1.914751,-0.016938,0.031800,-0.023246,-0.206632,0.272129,-0.017039,7.732887,21.449300,166.099643,6.008205,20.505855,398.018287,0.997139,-0.066560,0.032969,0.014044
1.918439,-0.017637,0.032693,-0.023307,-0.173369,0.212761,-0.016119,7.732251,21.448895,166.064185,6.036722,20.584956,398.630770,0.997135,-0.066594,0.033025,0.013998
1.925000,-0.018575,0.033739,-0.023408,-0.112034,0.105457,-0.014460,7.730930,21.447328,165.993490,6.087447,20.725671,399.720044,0.997129,-0.066657,0.033128,0.013916
1.931561,-0.019109,0.034085,-0.023465,-0.049588,-0.001186,-0.003811,7.729372,21.444686,165.913047,6.138163,20.866374,400.808826,0.997122,-0.066723,0.033233,0.013834
1.938121,-0.019235,0.033743,-0.023497,0.012018,-0.103920,-0.003911,7.727572,21.440972,165.822870,6.188867,21.007055,401.897049,0.997115,-0.066790,0.033338,0.013752
1.944682,-0.018964,0.032747,-0.023521,0.071074,-0.199993,-0.003908,7.725512,21.436182,165.722974,6.239559,21.147709,402.984646,0.997108,-0.066857,0.033441,0.013670
1.950000,-0.018466,0.031493,-0.023540,0.116013,-0.271321,-0.003617,7.723634,21.431505,165.634884,6.280637,21.261690,403.865697,0.997103,-0.066910,0.033521,0.013604
1.955318,-0.017739,0.029878,-0.023522,0.157426,-0.335403,0.009577,7.721548,21.426105,165.540432,6.321704,21.375644,404.746262,0.997098,-0.066961,0.033598,0.013537
1.960636,-0.016801,0.027943,-0.023482,0.194687,-0.391341,0.008166,7.719233,21.419971,165.439627,6.362760,21.489568,405.626308,0.997093,-0.067010,0.033670,0.013471
1.965953,-0.015678,0.025733,-0.023440,0.227253,-0.438390,0.006944,7.716662,21.413092,165.332482,6.403802,21.603457,406.505801,0.997088,-0.067056,0.033736,0.013406
1.967251,-0.015378,0.025158,-0.023431,0.234410,-0.448415,0.006734,7.715993,21.411299,165.305385,6.413812,21.631233,406.720248,0.997087,-0.067067,0.033752,0.013390
1.968548,-0.015070,0.024570,-0.023422,0.241256,-0.457869,0.006555,7.715307,21.409461,165.277912,6.423820,21.659005,406.934659,0.997086,-0.067077,0.033767,0.013374
1.969845,-0.014753,0.023971,-0.023413,0.247780,-0.466739,0.006401,7.714603,21.407576,165.250063,6.433828,21.686776,407.149035,0.997085,-0.067088,0.033781,0.013358
1.970310,-0.014637,0.023753,-0.023410,0.250027,-0.469753,0.006352,7.714354,21.406905,165.240099,6.437413,21.696724,407.225824,0.997085,-0.067091,0.033786,0.013353
1.970774,-0.014520,0.023533,-0.023408,0.252224,-0.472677,0.006374,7.713993,21.406003,165.228441,6.440998,21.706672,407.302607,0.997085,-0.067095,0.033791,0.013347
1.971229,-0.014404,0.023317,-0.023405,0.254342,-0.475480,0.006479,7.713506,21.404845,165.215010,6.444501,21.716393,407.377646,0.997084,-0.067099,0.033796,0.013341
1.971683,-0.014288,0.023100,-0.023402,0.256401,-0.478178,0.006576,7.713020,21.403687,165.201580,6.448004,21.726115,407.452678,0.997084,-0.067102,0.033801,0.013336
1.972700,-0.014022,0.022607,-0.023395,0.260807,-0.483859,0.006784,7.711935,21.401098,165.171500,6.455851,21.747891,407.620747,0.997083,-0.067110,0.033812,0.013323
1.973718,-0.013753,0.022110,-0.023388,0.265005,-0.489171,0.006985,7.710854,21.398512,165.141426,6.463697,21.769665,407.788785,0.997083,-0.067117,0.033822,0.013311
1.975000,-0.013409,0.021478,-0.023378,0.270125,-0.495567,0.007232,7.709494,21.395257,165.103536,6.473583,21.797100,408.000506,0.997082,-0.067127,0.033835,0.013295
1.976282,-0.013060,0.020839,-0.023552,0.274910,-0.501377,-0.277491,7.708140,21.392006,165.065657,6.483468,21.824531,408.212179,0.997081,-0.067136,0.033847,0.013280
1.977564,-0.012705,0.020193,-0.023899,0.279355,-0.506602,-0.263786,7.706791,21.388762,165.027789,6.493350,21.851958,408.423803,0.997080,-0.067145,0.033859,0.013264
1.978733,-0.012376,0.019599,-0.024200,0.283113,-0.510849,-0.251858,7.705566,21.385809,164.993288,6.502356,21.876950,408.616628,0.997080,-0.067153,0.033870,0.013249
1.979902,-0.012043,0.018999,-0.024488,0.286591,-0.514605,-0.240449,7.704344,21.382860,164.958796,6.511359,21.901939,408.809412,0.997079,-0.067160,0.033880,0.013235
1.981070,-0.011706,0.018396,-0.024762,0.289785,-0.517871,-0.229533,7.703126,21.379915,164.924313,6.520362,21.926925,409.002156,0.997078,-0.067168,0.033890,0.013220
1.987509,-0.009800,0.015032,-0.026071,0.302304,-0.527156,-0.177105,7.696454,21.363743,164.734473,6.569942,22.064541,410.063516,0.997075,-0.067206,0.033937,0.013136
1.993948,-0.007841,0.011654,-0.027078,0.306272,-0.522005,-0.136056,7.689822,21.347650,164.544928,6.619479,22.202053,411.123655,0.997073,-0.067238,0.033974,0.013049
2.000000,-0.006000,0.008549,-0.027809,0.302396,-0.504619,-0.105630,7.683582,21.332569,164.367064,6.665996,22.331196,412.118880,0.997072,-0.067262,0.033999,0.012965
2.006052,-0.004203,0.005582,-0.028050,0.291511,-0.475951,0.027078,7.677295,21.317505,164.189471,6.712475,22.460247,413.113029,0.997071,-0.067280,0.034014,0.012879
2.012103,-0.002492,0.002820,-0.027894,0.274120,-0.437093,0.024169,7.670926,21.302435,164.012155,6.758916,22.589206,414.106104,0.997071,-0.067293,0.034021,0.012794
2.013277,-0.002172,0.002312,-0.027865,0.270033,-0.428460,0.023648,7.669678,21.299509,163.977790,6.767920,22.614212,414.298620,0.997071,-0.067295,0.034021,0.012778
2.014451,-0.001858,0.001814,-0.027837,0.265730,-0.419500,0.023190,7.668426,21.296582,163.943437,6.776923,22.639214,414.491095,0.997071,-0.067297,0.034021,0.012762
2.015625,-0.001549,0.001327,-0.027810,0.261215,-0.410223,0.022751,7.667168,21.293654,163.909094,6.785924,22.664213,414.683531,0.997071,-0.067299,0.034021,0.012745
2.025000,0.000700,-0.002126,-0.027611,0.218547,-0.326611,0.019831,7.656934,21.270215,163.635355,6.857756,22.863731,416.218900,0.997073,-0.067305,0.034011,0.012616
2.034375,0.002502,-0.004732,-0.026842,0.165961,-0.229400,0.143358,7.646301,21.246635,163.362448,6.929490,23.063029,417.751706,0.997075,-0.067302,0.033986,0.012490
2.043750,0.003781,-0.006392,-0.025682,0.106864,-0.124645,0.104501,7.635199,21.222847,163.090239,7.001122,23.262106,419.281957,0.997079,-0.067291,0.033952,0.012368
2.046661,0.004064,-0.006707,-0.025393,0.087666,-0.091409,0.095095,7.631650,21.215413,163.005846,7.023347,23.323884,419.756663,0.997080,-0.067286,0.033940,0.012332
2.049573,0.004291,-0.006925,-0.025128,0.068298,-0.058226,0.086607,7.628052,21.207954,162.921521,7.045560,23.385641,420.231123,0.997081,-0.067281,0.033928,0.012295
2.050000,0.004320,-0.006949,-0.025091,0.065448,-0.053372,0.085439,7.627520,21.206858,162.909158,7.048818,23.394698,420.300697,0.997081,-0.067281,0.033926,0.012290
2.050427,0.004347,-0.006970,-0.025077,0.062597,-0.048523,-0.019408,7.626987,21.205762,162.896796,7.052075,23.403754,420.370266,0.997081,-0.067280,0.033924,0.012285
2.050854,0.004373,-0.006990,-0.025085,0.059745,-0.043681,-0.018904,7.626452,21.204665,162.884436,7.055332,23.412810,420.439829,0.997082,-0.067279,0.033922,0.012280
2.052022,0.004438,-0.007033,-0.025107,0.051950,-0.030478,-0.017568,7.624987,21.201662,162.850652,7.064235,23.437564,420.629977,0.997082,-0.067277,0.033917,0.012265
2.053189,0.004495,-0.007061,-0.025126,0.044158,-0.017337,-0.016289,7.623513,21.198657,162.816879,7.073137,23.462316,420.820086,0.997083,-0.067275,0.033912,0.012251
2.054357,0.004542,-0.007074,-0.025145,0.036378,-0.004268,-0.015064,7.622032,21.195647,162.783117,7.082036,23.487063,421.010155,0.997083,-0.067273,0.033907,0.012236
2.066032,0.004521,-0.006388,-0.025259,-0.039433,0.120242,-0.005374,7.606793,21.165334,162.446093,7.170935,23.734346,422.908681,0.997088,-0.067250,0.033858,0.012091
2.075000,0.003926,-0.004926,-0.025283,-0.092531,0.204031,-0.000294,7.594595,21.141796,162.187934,7.239101,23.924059,424.364400,0.997092,-0.067235,0.033825,0.011979
2.083968,0.002885,-0.002774,-0.025269,-0.138518,0.273535,0.003325,7.582030,21.118070,161.930431,7.307157,24.113561,425.817807,0.997095,-0.067223,0.033800,0.011867
2.092937,0.001470,-0.000073,-0.025226,-0.175473,0.326047,0.005937,7.569172,21.094200,161.673612,7.375098,24.302848,427.268907,0.997097,-0.067217,0.033786,0.011754
2.100000,0.000150,0.002337,-0.025179,-0.197300,0.354281,0.007461,7.558892,21.075328,161.471817,7.428524,24.451775,428.410136,0.997098,-0.067217,0.033784,0.011665
2.107063,-0.001300,0.004904,-0.024885,-0.212260,0.370522,0.090012,7.548526,21.056420,161.270426,7.481878,24.600569,429.549941,0.997098,-0.067222,0.033790,0.011576
2.115545,-0.003144,0.008075,-0.024358,-0.220974,0.374305,0.074446,7.536026,21.033704,161.029092,7.545850,24.779067,430.916765,0.997098,-0.067235,0.033811,0.011470
2.124027,-0.005020,0.011208,-0.023808,-0.219692,0.361575,0.058102,7.523541,21.011015,160.788268,7.609715,24.957373,432.281544,0.997097,-0.067256,0.033844,0.011366
2.125000,-0.005234,0.011559,-0.023752,-0.218913,0.359092,0.056495,7.522113,21.008415,160.760662,7.617037,24.977822,432.438032,0.997096,-0.067259,0.033849,0.011354
2.125973,-0.005446,0.011907,-0.023704,-0.218010,0.356411,0.043760,7.520686,21.005817,160.733063,7.624358,24.998269,432.594493,0.997096,-0.067262,0.033854,0.011343
2.126947,-0.005658,0.012252,-0.023660,-0.216984,0.353535,0.042616,7.519260,21.003219,160.705471,7.631678,25.018714,432.750928,0.997096,-0.067266,0.033859,0.011331
2.127920,-0.005869,0.012595,-0.023620,-0.215836,0.350467,0.041560,7.517836,21.000623,160.677884,7.638996,25.039156,432.907335,0.997096,-0.067269,0.033864,0.011319
2.135709,-0.007494,0.015198,-0.023335,-0.202612,0.319664,0.034617,7.506512,20.979900,160.457353,7.697508,25.202649,434.157999,0.997093,-0.067299,0.033911,0.011225
2.143498,-0.008985,0.017513,-0.023088,-0.182732,0.278774,0.029098,7.495344,20.959292,160.237215,7.755933,25.365982,435.406947,0.997090,-0.067334,0.033968,0.011132
2.150000,-0.010098,0.019184,-0.022910,-0.161700,0.238156,0.025492,7.486163,20.942194,160.053750,7.804638,25.502203,436.448206,0.997087,-0.067368,0.034022,0.011054
2.156502,-0.011065,0.020579,-0.022816,-0.137370,0.192996,0.007605,7.477134,20.925206,159.870550,7.853284,25.638313,437.488273,0.997083,-0.067406,0.034081,0.010977
2.163004,-0.011867,0.021672,-0.022751,-0.110478,0.144605,0.008123,7.468275,20.908345,159.687642,7.901871,25.774313,438.527150,0.997079,-0.067446,0.034144,0.010900
2.173211,-0.012766,0.022749,-0.022679,-0.064646,0.064807,0.009990,7.454732,20.882149,159.401100,7.978032,25.987595,440.155652,0.997072,-0.067514,0.034249,0.010779
2.175000,-0.012875,0.022853,-0.022661,-0.056364,0.050697,0.010134,7.452408,20.877596,159.350961,7.991366,26.024947,440.440757,0.997071,-0.067526,0.034267,0.010757
2.176789,-0.012968,0.022931,-0.022607,-0.048056,0.036632,0.047563,7.450098,20.873054,159.300845,8.004695,26.062290,440.725773,0.997069,-0.067539,0.034286,0.010736
2.178578,-0.013047,0.022984,-0.022531,-0.039740,0.022641,0.045586,7.447804,20.868523,159.250752,8.018021,26.099626,441.010699,0.997068,-0.067551,0.034305,0.010715
2.180367,-0.013110,0.023012,-0.022450,-0.031433,0.008749,0.043439,7.445523,20.864004,159.200683,8.031342,26.136953,441.295535,0.997067,-0.067564,0.034324,0.010694
2.187625,-0.013219,0.022879,-0.022141,0.001692,-0.045815,0.035426,7.436416,20.845778,158.997729,8.085350,26.288324,442.450322,0.997062,-0.067615,0.034401,0.010609
2.194883,-0.013094,0.022368,-0.021894,0.033308,-0.096592,0.029668,7.427531,20.827728,158.795100,8.139294,26.439563,443.603637,0.997056,-0.067666,0.034477,0.010526
2.200000,-0.012872,0.021793,-0.021748,0.054319,-0.129547,0.026609,7.421396,20.815105,158.652448,8.177284,26.546102,444.415793,0.997053,-0.067702,0.034529,0.010467
2.205117,-0.012546,0.021058,-0.021570,0.073892,-0.159574,0.038615,7.415358,20.802563,158.509954,8.215242,26.652576,445.227220,0.997049,-0.067736,0.034580,0.010410
2.210234,-0.012125,0.020178,-0.021392,0.091758,-0.186284,0.034392,7.409410,20.790097,158.367620,8.253170,26.758987,446.037918,0.997046,-0.067770,0.034628,0.010352
2.218895,-0.011217,0.018402,-0.021108,0.117595,-0.223225,0.027857,7.399525,20.769157,158.127050,8.317302,26.938966,447.408553,0.997041,-0.067825,0.034705,0.010257
2.225000,-0.010454,0.016978,-0.020940,0.131992,-0.242368,0.024456,7.392672,20.754507,157.957758,8.362456,27.065719,448.373413,0.997037,-0.067861,0.034754,0.010190
2.231105,-0.009613,0.015455,-0.020814,0.142956,-0.255491,0.016569,7.385891,20.739935,157.788698,8.407568,27.192382,449.337241,0.997034,-0.067894,0.034799,0.010124
2.237210,-0.008716,0.013870,-0.020713,0.150365,-0.262522,0.015519,7.379163,20.725429,157.619872,8.452639,27.318957,450.300037,0.997031,-0.067925,0.034839,0.010059
2.243315,-0.007784,0.012261,-0.020622,0.154186,-0.263530,0.014838,7.372467,20.710977,157.451286,8.497669,27.445443,451.261804,0.997029,-0.067952,0.034874,0.009994
2.250000,-0.006755,0.010522,-0.020526,0.154338,-0.258032,0.014232,7.365148,20.695201,157.267004,8.546927,27.583838,452.313715,0.997026,-0.067979,0.034907,0.009924
2.256685,-0.005742,0.008845,-0.020382,0.150452,-0.246060,0.025081,7.357819,20.679465,157.083058,8.596137,27.722129,453.364395,0.997024,-0.068003,0.034935,0.009854
2.263370,-0.004768,0.007270,-0.020234,0.142793,-0.228183,0.022575,7.350461,20.663753,156.899453,8.645298,27.860314,454.413847,0.997023,-0.068023,0.034957,0.009786
2.275000,-0.003249,0.004894,-0.020001,0.121882,-0.185751,0.019108,7.337512,20.636420,156.580762,8.730712,28.100483,456.236806,0.997021,-0.068051,0.034984,0.009667
2.286630,-0.002021,0.003077,-0.019699,0.093138,-0.132221,0.028873,7.324317,20.609044,156.262998,8.815973,28.340335,458.056065,0.997021,-0.068071,0.035000,0.009551
2.296018,-0.001285,0.002076,-0.019461,0.065827,-0.083754,0.024295,7.313451,20.586891,156.007192,8.884676,28.533692,459.521739,0.997020,-0.068082,0.035006,0.009459
2.300000,-0.001049,0.001786,-0.019368,0.053394,-0.062240,0.022626,7.308777,20.577472,155.898851,8.913791,28.615658,460.142798,0.997020,-0.068086,0.035007,0.009420
2.303982,-0.000862,0.001582,-0.019272,0.040701,-0.040578,0.024282,7.304061,20.568038,155.790616,8.942888,28.697585,460.763427,0.997021,-0.068089,0.035008,0.009382
2.307965,-0.000726,0.001463,-0.019180,0.027883,-0.018992,0.022655,7.299304,20.558588,155.682489,8.971966,28.779476,461.383624,0.997021,-0.068092,0.035009,0.009343
2.315929,-0.000605,0.001480,-0.019007,0.002287,0.023278,0.019774,7.289662,20.539639,155.466553,9.030064,28.943143,462.622728,0.997021,-0.068097,0.035009,0.009267
2.323894,-0.000684,0.001823,-0.018853,-0.022449,0.063058,0.017575,7.279859,20.520630,155.251066,9.088085,29.106660,463.860113,0.997021,-0.068103,0.035010,0.009192
2.325000,-0.000710,0.001895,-0.018833,-0.025755,0.068288,0.017342,7.278485,20.517986,155.221182,9.096136,29.129352,464.031790,0.997021,-0.068103,0.035011,0.009181
2.326106,-0.000741,0.001974,-0.018811,-0.029024,0.073438,0.022324,7.277109,20.515341,155.191307,9.104184,29.152042,464.203434,0.997021,-0.068104,0.035011,0.009171
2.327212,-0.000775,0.002058,-0.018787,-0.032255,0.078506,0.021932,7.275729,20.512694,155.161441,9.112231,29.174728,464.375044,0.997021,-0.068105,0.035012,0.009160
2.328318,-0.000812,0.002147,-0.018763,-0.035445,0.083489,0.021530,7.274347,20.510047,155.131584,9.120277,29.197412,464.546622,0.997021,-0.068106,0.035012,0.009150
2.337493,-0.001252,0.003091,-0.018506,-0.060104,0.121190,0.016228,7.262781,20.488050,154.884225,9.186966,29.385490,465.968815,0.997022,-0.068114,0.035018,0.009064
2.346668,-0.001901,0.004346,-0.018299,-0.080864,0.151446,0.012647,7.251061,20.466002,154.637478,9.253548,29.573366,467.388742,0.997021,-0.068124,0.035029,0.008979
2.350000,-0.002181,0.004865,-0.018255,-0.087263,0.160346,0.012427,7.246773,20.457985,154.548009,9.277704,29.641552,467.903895,0.997021,-0.068128,0.035035,0.008948
2.353332,-0.002482,0.005413,-0.018198,-0.093009,0.168078,0.021272,7.242471,20.449965,154.458620,9.301845,29.709712,468.418751,0.997021,-0.068133,0.035041,0.008917
2.356665,-0.002800,0.005984,-0.018133,-0.098079,0.174620,0.020326,7.238158,20.441943,154.369306,9.325972,29.777844,468.933309,0.997020,-0.068139,0.035048,0.008887
2.359997,-0.003135,0.006575,-0.018067,-0.102454,0.179953,0.019336,7.233834,20.433920,154.280064,9.350085,29.845950,469.447569,0.997020,-0.068145,0.035057,0.008856
2.374875,-0.004757,0.009351,-0.017750,-0.113388,0.189157,0.014153,7.214470,20.398115,153.882501,9.457565,30.149696,471.739959,0.997017,-0.068179,0.035106,0.008720
2.375000,-0.004771,0.009375,-0.017748,-0.113418,0.189131,0.014140,7.214307,20.397814,153.879161,9.458468,30.152250,471.759227,0.997017,-0.068179,0.035107,0.008719
2.375125,-0.004786,0.009398,-0.017746,-0.113446,0.189103,0.019953,7.214144,20.397513,153.875821,9.459371,30.154804,471.778494,0.997017,-0.068180,0.035107,0.008718
2.375250,-0.004800,0.009422,-0.017743,-0.113474,0.189073,0.019918,7.213981,20.397212,153.872480,9.460275,30.157358,471.797761,0.997017,-0.068180,0.035108,0.008717
2.376259,-0.004914,0.009613,-0.017720,-0.113659,0.188774,0.019493,7.212667,20.394788,153.845584,9.467549,30.177925,471.952909,0.997017,-0.068183,0.035112,0.008708
2.377267,-0.005029,0.009803,-0.017700,-0.113779,0.188368,0.019211,7.211354,20.392364,153.818695,9.474821,30.198489,472.108030,0.997016,-0.068186,0.035116,0.008699
2.378276,-0.005144,0.009993,-0.017681,-0.113834,0.187857,0.018937,7.210041,20.389941,153.791811,9.482092,30.219051,472.263124,0.997016,-0.068189,0.035120,0.008689
2.379284,-0.005259,0.010182,-0.017662,-0.113824,0.187242,0.018673,7.208729,20.387518,153.764933,9.489362,30.239611,472.418191,0.997016,-0.068192,0.035125,0.008680
2.380447,-0.005391,0.010399,-0.017640,-0.113733,0.186403,0.018379,7.207215,20.384724,153.733930,9.497748,30.263330,472.597073,0.997015,-0.068195,0.035130,0.008670
2.381611,-0.005523,0.010615,-0.017619,-0.113558,0.185428,0.018097,7.205702,20.381931,153.702935,9.506133,30.287045,472.775920,0.997015,-0.068199,0.035135,0.008659
2.382774,-0.005655,0.010830,-0.017598,-0.113297,0.184318,0.017826,7.204190,20.379138,153.671948,9.514515,30.310757,472.954730,0.997015,-0.068202,0.035141,0.008649
2.387004,-0.006131,0.011599,-0.017525,-0.111658,0.179185,0.016926,7.198701,20.368997,153.559375,9.544972,30.396925,473.604417,0.997013,-0.068216,0.035162,0.008611
2.391233,-0.006597,0.012343,-0.017455,-0.108962,0.172393,0.016149,7.193227,20.358873,153.446910,9.575406,30.483050,474.253628,0.997012,-0.068231,0.035184,0.008572
2.395462,-0.007050,0.013054,-0.017388,-0.105259,0.164050,0.015477,7.187773,20.348767,153.334551,9.605817,30.569133,474.902364,0.997010,-0.068247,0.035209,0.008534
2.400000,-0.007517,0.013774,-0.017319,-0.100239,0.153512,0.014857,7.181946,20.337948,153.214115,9.638420,30.661446,475.597885,0.997008,-0.068265,0.035236,0.008494
2.404538,-0.007958,0.014444,-0.017245,-0.094216,0.141492,0.017863,7.176148,20.327156,153.093799,9.670997,30.753710,476.292859,0.997006,-0.068284,0.035265,0.008453
2.409075,-0.008370,0.015056,-0.017166,-0.087286,0.128164,0.016892,7.170385,20.316393,152.973603,9.703547,30.845925,476.987287,0.997004,-0.068305,0.035296,0.008412
2.415779,-0.008916,0.015842,-0.017057,-0.075623,0.106507,0.015704,7.161940,20.300553,152.796249,9.751588,30.982069,478.012202,0.997001,-0.068336,0.035343,0.008353
2.422483,-0.009379,0.016477,-0.016955,-0.062559,0.083034,0.014763,7.153586,20.284793,152.619187,9.799573,31.118108,479.035928,0.996997,-0.068369,0.035393,0.008293
2.425000,-0.009530,0.016675,-0.016918,-0.057358,0.073865,0.014462,7.150476,20.278899,152.552797,9.817573,31.169154,479.419964,0.996996,-0.068382,0.035412,0.008271
2.427517,-0.009667,0.016849,-0.016876,-0.052032,0.064566,0.019111,7.147380,20.273019,152.486457,9.835566,31.220186,479.803832,0.996995,-0.068395,0.035432,0.008249
2.430034,-0.009791,0.017000,-0.016828,-0.046601,0.055169,0.018446,7.144299,20.267153,152.420164,9.853551,31.271203,480.187534,0.996993,-0.068408,0.035451,0.008227
2.432319,-0.009892,0.017116,-0.016787,-0.041595,0.046581,0.017890,7.141515,20.261837,152.360002,9.869876,31.317518,480.535828,0.996992,-0.068420,0.035469,0.008207
2.434605,-0.009981,0.017213,-0.016747,-0.036536,0.037968,0.017376,7.138741,20.256531,152.299870,9.886195,31.363821,480.883984,0.996991,-0.068432,0.035488,0.008186
2.436890,-0.010059,0.017290,-0.016707,-0.031438,0.029354,0.016901,7.135980,20.251235,152.239767,9.902508,31.410112,481.232003,0.996989,-0.068444,0.035506,0.008166
2.450000,-0.010280,0.017357,-0.016501,-0.002167,-0.018916,0.014799,7.120370,20.221054,151.895585,9.995956,31.675401,483.225561,0.996982,-0.068516,0.035611,0.008053
2.463110,-0.010128,0.016821,-0.016296,0.025161,-0.062075,0.017336,7.105135,20.191203,151.552362,10.089201,31.940297,485.214613,0.996974,-0.068587,0.035716,0.007940
2.472286,-0.009819,0.016133,-0.016143,0.041858,-0.087301,0.015544,7.094672,20.170497,151.312693,10.154350,32.125477,486.604167,0.996969,-0.068636,0.035786,0.007862
2.475000,-0.009699,0.015887,-0.016101,0.046292,-0.093801,0.015132,7.091606,20.164400,151.241890,10.173603,32.180217,487.014772,0.996967,-0.068651,0.035806,0.007840
2.477714,-0.009568,0.015624,-0.016056,0.050469,-0.099825,0.017728,7.088551,20.158315,151.171128,10.192847,32.234940,487.425185,0.996966,-0.068665,0.035825,0.007817
2.480429,-0.009425,0.015345,-0.016009,0.054376,-0.105358,0.017162,7.085508,20.152241,151.100408,10.212083,32.289647,487.835406,0.996964,-0.068678,0.035845,0.007794
2.483143,-0.009273,0.015052,-0.015963,0.058003,-0.110385,0.016612,7.082474,20.146179,151.029728,10.231311,32.344337,488.245435,0.996963,-0.068692,0.035864,0.007772
2.499935,-0.008151,0.013008,-0.015668,0.073819,-0.129902,0.012825,7.063894,20.108902,150.593416,10.350087,32.682329,490.777947,0.996954,-0.068771,0.035972,0.007634
2.500000,-0.008147,0.013000,-0.015667,0.073856,-0.129936,0.012820,7.063823,20.108759,150.591739,10.350544,32.683630,490.787685,0.996954,-0.068771,0.035972,0.007633
2.500065,-0.008142,0.012992,-0.015666,0.073892,-0.129970,0.015656,7.063752,20.108616,150.590062,10.351001,32.684930,490.797422,0.996954,-0.068771,0.035973,0.007633
